timestamp_iso,power_W
2025-08-22T21:12:38.784,76.2
2025-08-22T21:12:39.998,76.2
2025-08-22T21:12:41.224,76.2
2025-08-22T21:12:42.438,76.2
2025-08-22T21:12:43.682,76.2
2025-08-22T21:12:44.885,76.2
2025-08-22T21:12:46.110,76.2
2025-08-22T21:12:47.324,76.2
2025-08-22T21:12:48.530,76.2
2025-08-22T21:12:49.744,76.2
2025-08-22T21:12:50.951,76.2
2025-08-22T21:12:52.198,76.2
2025-08-22T21:12:53.399,76.2
2025-08-22T21:12:54.608,76.2
2025-08-22T21:12:55.825,76.2
2025-08-22T21:12:57.030,76.2
2025-08-22T21:12:58.250,76.2
2025-08-22T21:12:59.461,76.2
2025-08-22T21:13:00.695,76.2
2025-08-22T21:13:01.934,76.2
2025-08-22T21:13:03.166,76.2
2025-08-22T21:13:04.377,76.2
2025-08-22T21:13:05.601,76.2
2025-08-22T21:13:06.813,76.2
2025-08-22T21:13:08.022,76.2
2025-08-22T21:13:09.223,76.2
2025-08-22T21:13:10.499,76.2
2025-08-22T21:13:11.711,76.2
2025-08-22T21:13:12.976,76.2
2025-08-22T21:13:14.187,76.2
2025-08-22T21:13:15.405,76.2
2025-08-22T21:13:16.619,76.2
2025-08-22T21:13:17.871,76.2
2025-08-22T21:13:19.073,76.2
2025-08-22T21:13:20.280,76.2
2025-08-22T21:13:21.516,76.2
2025-08-22T21:13:22.790,76.2
2025-08-22T21:13:23.996,76.2
2025-08-22T21:13:25.334,76.2
2025-08-22T21:13:26.534,76.2
2025-08-22T21:13:27.755,76.2
2025-08-22T21:13:28.974,76.2
2025-08-22T21:13:30.216,76.2
2025-08-22T21:13:31.431,76.2
2025-08-22T21:13:32.652,76.2
2025-08-22T21:13:33.874,76.2
2025-08-22T21:13:35.094,76.2
2025-08-22T21:13:36.309,76.2
2025-08-22T21:13:37.532,76.2
2025-08-22T21:13:38.807,76.2
2025-08-22T21:13:40.034,76.2
2025-08-22T21:13:41.236,76.2
2025-08-22T21:13:42.475,76.2
2025-08-22T21:13:43.726,76.2
2025-08-22T21:13:44.934,76.2
2025-08-22T21:13:46.144,76.2
2025-08-22T21:13:47.413,76.2
2025-08-22T21:13:48.624,76.2
2025-08-22T21:13:49.834,76.2
2025-08-22T21:13:51.037,76.2
2025-08-22T21:13:52.259,76.2
2025-08-22T21:13:53.463,76.2
2025-08-22T21:13:54.671,76.2
2025-08-22T21:13:55.915,76.2
2025-08-22T21:13:57.118,76.2
2025-08-22T21:13:58.332,76.2
2025-08-22T21:13:59.537,76.2
2025-08-22T21:14:00.742,76.2
2025-08-22T21:14:01.961,76.2
2025-08-22T21:14:03.179,76.2
2025-08-22T21:14:04.388,76.2
2025-08-22T21:14:05.597,76.2
2025-08-22T21:14:06.823,76.2
2025-08-22T21:14:08.034,76.2
2025-08-22T21:14:09.245,76.2
2025-08-22T21:14:10.470,76.2
2025-08-22T21:14:11.689,76.2
2025-08-22T21:14:12.916,76.2
2025-08-22T21:14:14.124,76.2
2025-08-22T21:14:15.339,76.2
2025-08-22T21:14:16.538,76.2
2025-08-22T21:14:17.747,76.2
2025-08-22T21:14:18.963,76.2
2025-08-22T21:14:20.202,76.2
2025-08-22T21:14:21.481,76.2
2025-08-22T21:14:22.688,76.2
2025-08-22T21:14:23.904,76.2
2025-08-22T21:14:25.108,76.2
2025-08-22T21:14:26.335,76.2
2025-08-22T21:14:27.542,76.2
2025-08-22T21:14:28.758,76.2
2025-08-22T21:14:29.966,76.2
2025-08-22T21:14:31.190,76.2
2025-08-22T21:14:32.402,76.2
2025-08-22T21:14:33.610,76.2
2025-08-22T21:14:34.817,76.2
2025-08-22T21:14:36.023,76.2
2025-08-22T21:14:37.234,76.2
2025-08-22T21:14:38.869,76.2
2025-08-22T21:14:40.086,76.2
2025-08-22T21:14:41.298,76.2
2025-08-22T21:14:42.507,76.2
2025-08-22T21:14:43.778,76.2
2025-08-22T21:14:45.013,76.2
2025-08-22T21:14:46.213,76.2
2025-08-22T21:14:47.427,76.2
2025-08-22T21:14:48.638,76.2
