timestamp_iso,power_W
2025-08-22T22:03:50.074,75.2
2025-08-22T22:03:51.287,75.2
2025-08-22T22:03:52.557,75.2
2025-08-22T22:03:53.773,75.2
2025-08-22T22:03:54.998,75.2
2025-08-22T22:03:56.216,75.2
2025-08-22T22:03:57.431,75.2
2025-08-22T22:03:58.674,75.2
2025-08-22T22:03:59.881,75.2
2025-08-22T22:04:01.113,75.2
2025-08-22T22:04:02.350,75.2
2025-08-22T22:04:03.555,75.2
2025-08-22T22:04:04.763,75.2
2025-08-22T22:04:05.990,75.2
2025-08-22T22:04:07.216,75.2
2025-08-22T22:04:08.542,75.2
2025-08-22T22:04:09.753,75.2
2025-08-22T22:04:10.971,75.2
2025-08-22T22:04:12.209,75.2
2025-08-22T22:04:13.426,75.2
2025-08-22T22:04:14.643,75.2
2025-08-22T22:04:15.846,75.2
2025-08-22T22:04:17.064,75.2
2025-08-22T22:04:18.331,75.2
2025-08-22T22:04:19.548,75.2
2025-08-22T22:04:20.763,75.2
2025-08-22T22:04:22.016,75.2
2025-08-22T22:04:23.226,75.2
2025-08-22T22:04:24.429,75.2
2025-08-22T22:04:25.644,75.2
2025-08-22T22:04:26.865,75.2
2025-08-22T22:04:28.083,75.2
2025-08-22T22:04:29.289,75.2
2025-08-22T22:04:30.526,75.2
2025-08-22T22:04:31.742,75.2
2025-08-22T22:04:32.946,75.2
2025-08-22T22:04:34.164,75.2
2025-08-22T22:04:35.369,75.2
2025-08-22T22:04:36.572,75.2
2025-08-22T22:04:37.868,75.2
2025-08-22T22:04:39.081,75.2
2025-08-22T22:04:40.292,75.2
2025-08-22T22:04:41.495,75.2
2025-08-22T22:04:42.706,75.2
2025-08-22T22:04:43.958,75.2
2025-08-22T22:04:45.189,75.2
2025-08-22T22:04:46.392,75.2
2025-08-22T22:04:47.595,75.2
2025-08-22T22:04:48.809,75.2
2025-08-22T22:04:50.021,75.2
2025-08-22T22:04:51.246,75.2
2025-08-22T22:04:52.475,75.2
2025-08-22T22:04:53.682,75.2
2025-08-22T22:04:54.929,75.2
2025-08-22T22:04:56.142,75.2
2025-08-22T22:04:57.378,75.2
2025-08-22T22:04:58.623,75.2
2025-08-22T22:04:59.836,75.2
