timestamp_iso,power_W
2025-08-22T22:32:22.147,105.7
2025-08-22T22:32:23.364,105.7
2025-08-22T22:32:24.571,105.7
2025-08-22T22:32:25.781,105.7
2025-08-22T22:32:26.984,105.7
2025-08-22T22:32:28.268,105.7
2025-08-22T22:32:29.477,105.7
2025-08-22T22:32:30.686,105.7
2025-08-22T22:32:31.889,105.7
2025-08-22T22:32:33.100,105.7
2025-08-22T22:32:34.347,105.7
2025-08-22T22:32:35.551,105.7
2025-08-22T22:32:36.770,105.7
2025-08-22T22:32:37.984,105.7
2025-08-22T22:32:39.197,105.7
2025-08-22T22:32:40.433,105.7
2025-08-22T22:32:41.650,105.7
2025-08-22T22:32:42.855,146.3
2025-08-22T22:32:44.091,146.3
2025-08-22T22:32:45.299,146.3
2025-08-22T22:32:46.505,146.3
2025-08-22T22:32:47.711,146.3
2025-08-22T22:32:48.922,146.3
2025-08-22T22:32:50.155,146.3
2025-08-22T22:32:51.369,146.3
2025-08-22T22:32:52.585,146.3
2025-08-22T22:32:53.813,146.3
2025-08-22T22:32:55.031,146.3
2025-08-22T22:32:56.236,146.3
2025-08-22T22:32:57.443,146.3
2025-08-22T22:32:58.646,146.3
2025-08-22T22:32:59.862,146.3
2025-08-22T22:33:01.080,146.3
2025-08-22T22:33:02.292,146.3
2025-08-22T22:33:03.494,146.3
2025-08-22T22:33:04.704,146.3
2025-08-22T22:33:05.908,146.3
2025-08-22T22:33:07.131,146.3
2025-08-22T22:33:08.362,146.3
2025-08-22T22:33:09.569,146.3
2025-08-22T22:33:10.773,146.3
2025-08-22T22:33:11.992,146.3
2025-08-22T22:33:13.213,146.3
2025-08-22T22:33:14.428,146.3
2025-08-22T22:33:15.654,146.3
2025-08-22T22:33:16.864,146.3
2025-08-22T22:33:18.114,146.3
2025-08-22T22:33:19.322,146.3
2025-08-22T22:33:20.539,146.3
2025-08-22T22:33:21.745,146.3
2025-08-22T22:33:22.963,146.3
2025-08-22T22:33:24.214,146.3
2025-08-22T22:33:25.435,146.3
2025-08-22T22:33:26.645,146.3
2025-08-22T22:33:27.852,146.3
2025-08-22T22:33:29.064,146.3
2025-08-22T22:33:30.278,146.3
2025-08-22T22:33:31.516,146.3
2025-08-22T22:33:32.719,146.3
2025-08-22T22:33:33.962,146.3
2025-08-22T22:33:35.178,146.3
2025-08-22T22:33:36.387,146.3
2025-08-22T22:33:37.612,146.3
2025-08-22T22:33:38.818,146.3
2025-08-22T22:33:40.025,146.3
2025-08-22T22:33:41.229,146.3
2025-08-22T22:33:42.437,146.3
2025-08-22T22:33:43.693,146.3
2025-08-22T22:33:44.905,146.3
2025-08-22T22:33:46.124,146.3
2025-08-22T22:33:47.341,105.0
2025-08-22T22:33:48.549,105.0
2025-08-22T22:33:49.757,105.0
2025-08-22T22:33:50.968,105.0
2025-08-22T22:33:52.173,76.0
2025-08-22T22:33:53.375,76.0
2025-08-22T22:33:54.580,76.0
2025-08-22T22:33:55.788,76.0
2025-08-22T22:33:57.013,76.0
2025-08-22T22:33:58.230,101.9
2025-08-22T22:33:59.444,101.9
2025-08-22T22:34:00.647,101.9
2025-08-22T22:34:01.868,101.9
2025-08-22T22:34:03.072,101.9
2025-08-22T22:34:04.282,101.9
2025-08-22T22:34:05.484,101.9
2025-08-22T22:34:06.685,101.9
2025-08-22T22:34:07.907,101.9
2025-08-22T22:34:09.181,101.9
2025-08-22T22:34:10.382,101.9
2025-08-22T22:34:11.593,101.9
2025-08-22T22:34:12.821,101.9
2025-08-22T22:34:14.040,101.9
2025-08-22T22:34:15.251,101.9
2025-08-22T22:34:16.472,101.9
2025-08-22T22:34:17.682,101.9
2025-08-22T22:34:18.903,101.9
2025-08-22T22:34:20.112,101.9
2025-08-22T22:34:21.736,101.9
2025-08-22T22:34:22.942,101.9
2025-08-22T22:34:24.193,101.9
2025-08-22T22:34:25.403,101.9
2025-08-22T22:34:26.621,101.9
2025-08-22T22:34:27.829,101.9
2025-08-22T22:34:29.041,101.9
2025-08-22T22:34:30.283,101.9
2025-08-22T22:34:31.494,101.9
2025-08-22T22:34:32.700,106.0
2025-08-22T22:34:33.912,106.0
2025-08-22T22:34:35.143,106.0
2025-08-22T22:34:36.396,106.0
2025-08-22T22:34:37.596,106.0
2025-08-22T22:34:38.819,106.0
2025-08-22T22:34:40.082,106.0
2025-08-22T22:34:41.292,106.0
2025-08-22T22:34:42.510,106.0
2025-08-22T22:34:43.725,106.0
2025-08-22T22:34:44.935,106.0
2025-08-22T22:34:46.136,106.0
2025-08-22T22:34:47.346,106.0
2025-08-22T22:34:48.558,106.0
2025-08-22T22:34:49.777,106.0
2025-08-22T22:34:50.988,106.0
2025-08-22T22:34:52.198,106.0
2025-08-22T22:34:53.437,106.0
2025-08-22T22:34:54.650,106.0
2025-08-22T22:34:55.854,106.0
2025-08-22T22:34:57.145,106.0
2025-08-22T22:34:58.351,106.0
2025-08-22T22:34:59.557,106.0
2025-08-22T22:35:00.773,106.0
2025-08-22T22:35:02.019,106.0
2025-08-22T22:35:03.244,106.0
2025-08-22T22:35:04.448,106.0
2025-08-22T22:35:05.663,106.0
2025-08-22T22:35:06.871,106.0
2025-08-22T22:35:08.078,106.0
2025-08-22T22:35:09.286,106.0
2025-08-22T22:35:10.494,106.0
2025-08-22T22:35:11.705,106.0
2025-08-22T22:35:12.926,106.0
2025-08-22T22:35:14.130,106.0
2025-08-22T22:35:15.340,106.0
2025-08-22T22:35:16.593,106.0
2025-08-22T22:35:17.832,106.0
2025-08-22T22:35:19.088,106.0
2025-08-22T22:35:20.295,106.0
2025-08-22T22:35:21.506,106.0
2025-08-22T22:35:22.735,106.0
2025-08-22T22:35:23.944,106.0
2025-08-22T22:35:25.152,106.0
2025-08-22T22:35:26.355,106.0
2025-08-22T22:35:27.564,106.0
2025-08-22T22:35:28.789,106.0
2025-08-22T22:35:30.002,106.0
2025-08-22T22:35:31.221,106.0
2025-08-22T22:35:32.444,106.0
2025-08-22T22:35:33.651,106.0
2025-08-22T22:35:34.859,106.0
2025-08-22T22:35:36.097,106.0
2025-08-22T22:35:37.305,77.2
2025-08-22T22:35:38.520,77.2
2025-08-22T22:35:39.765,77.2
2025-08-22T22:35:40.971,77.2
2025-08-22T22:35:42.176,77.2
2025-08-22T22:35:43.383,77.2
2025-08-22T22:35:44.589,77.2
2025-08-22T22:35:45.801,77.2
2025-08-22T22:35:47.009,77.2
2025-08-22T22:35:48.226,77.2
2025-08-22T22:35:49.431,77.2
2025-08-22T22:35:50.648,77.2
2025-08-22T22:35:51.862,77.2
