timestamp_iso,power_W
2025-08-24T01:07:13.751,72.1
2025-08-24T01:07:14.965,72.1
2025-08-24T01:07:16.167,72.1
2025-08-24T01:07:17.395,72.1
2025-08-24T01:07:18.596,72.1
2025-08-24T01:07:19.814,97.9
2025-08-24T01:07:21.028,97.9
2025-08-24T01:07:22.225,97.9
2025-08-24T01:07:23.424,97.9
2025-08-24T01:07:24.624,97.9
2025-08-24T01:07:25.849,97.9
2025-08-24T01:07:27.060,97.9
2025-08-24T01:07:28.265,97.9
2025-08-24T01:07:29.472,97.9
2025-08-24T01:07:30.686,97.9
2025-08-24T01:07:31.891,97.9
2025-08-24T01:07:33.088,97.9
2025-08-24T01:07:34.305,97.9
2025-08-24T01:07:35.512,97.9
2025-08-24T01:07:36.712,97.9
2025-08-24T01:07:37.911,97.9
2025-08-24T01:07:39.148,97.9
2025-08-24T01:07:40.358,97.9
2025-08-24T01:07:41.609,97.9
2025-08-24T01:07:42.821,97.9
2025-08-24T01:07:44.027,97.9
2025-08-24T01:07:45.246,97.9
2025-08-24T01:07:46.523,97.9
2025-08-24T01:07:47.817,97.9
2025-08-24T01:07:49.024,97.9
2025-08-24T01:07:50.231,97.9
2025-08-24T01:07:51.448,97.9
2025-08-24T01:07:52.652,97.9
2025-08-24T01:07:53.853,97.9
2025-08-24T01:07:55.081,97.9
2025-08-24T01:07:56.291,97.9
2025-08-24T01:07:57.517,97.9
2025-08-24T01:07:58.718,97.9
2025-08-24T01:07:59.940,97.9
2025-08-24T01:08:01.156,97.9
2025-08-24T01:08:02.381,97.9
2025-08-24T01:08:03.580,97.9
2025-08-24T01:08:04.843,97.9
2025-08-24T01:08:06.051,97.9
2025-08-24T01:08:07.256,97.9
2025-08-24T01:08:08.457,97.9
2025-08-24T01:08:09.658,97.9
2025-08-24T01:08:10.859,97.9
2025-08-24T01:08:12.067,97.9
2025-08-24T01:08:13.277,97.9
2025-08-24T01:08:14.489,97.9
2025-08-24T01:08:15.685,97.9
2025-08-24T01:08:16.890,97.9
2025-08-24T01:08:18.149,97.9
2025-08-24T01:08:19.384,97.9
2025-08-24T01:08:20.633,97.9
2025-08-24T01:08:21.839,97.9
2025-08-24T01:08:23.062,97.9
2025-08-24T01:08:24.264,97.9
2025-08-24T01:08:25.474,97.9
2025-08-24T01:08:26.677,97.9
2025-08-24T01:08:27.880,97.9
2025-08-24T01:08:29.077,97.9
2025-08-24T01:08:30.293,97.9
2025-08-24T01:08:31.504,97.9
2025-08-24T01:08:32.722,97.9
2025-08-24T01:08:33.971,97.9
2025-08-24T01:08:35.192,97.9
2025-08-24T01:08:36.402,97.9
2025-08-24T01:08:37.629,97.9
2025-08-24T01:08:38.835,97.9
2025-08-24T01:08:40.045,97.9
2025-08-24T01:08:41.244,97.9
2025-08-24T01:08:42.445,97.9
2025-08-24T01:08:43.651,97.9
2025-08-24T01:08:44.858,97.9
2025-08-24T01:08:46.076,97.9
2025-08-24T01:08:47.293,97.9
2025-08-24T01:08:48.509,97.9
2025-08-24T01:08:49.717,97.9
2025-08-24T01:08:50.922,97.9
2025-08-24T01:08:52.123,97.9
2025-08-24T01:08:53.327,97.9
2025-08-24T01:08:54.530,97.9
2025-08-24T01:08:55.775,97.9
2025-08-24T01:08:56.982,97.9
2025-08-24T01:08:58.189,97.9
2025-08-24T01:08:59.397,97.9
2025-08-24T01:09:00.619,97.9
2025-08-24T01:09:01.834,97.9
2025-08-24T01:09:03.044,97.9
2025-08-24T01:09:04.255,97.9
2025-08-24T01:09:05.484,97.9
2025-08-24T01:09:06.693,97.9
2025-08-24T01:09:07.910,97.9
2025-08-24T01:09:09.116,97.9
2025-08-24T01:09:10.318,97.9
2025-08-24T01:09:11.545,97.9
2025-08-24T01:09:13.245,97.9
2025-08-24T01:09:14.493,97.9
2025-08-24T01:09:15.707,97.9
2025-08-24T01:09:16.938,97.9
2025-08-24T01:09:18.152,97.9
2025-08-24T01:09:19.348,97.9
2025-08-24T01:09:20.551,97.9
2025-08-24T01:09:21.752,97.9
2025-08-24T01:09:22.955,97.9
2025-08-24T01:09:24.164,97.9
2025-08-24T01:09:25.369,97.9
2025-08-24T01:09:26.580,97.9
2025-08-24T01:09:27.784,97.9
2025-08-24T01:09:28.999,97.9
2025-08-24T01:09:30.202,97.9
2025-08-24T01:09:31.416,97.9
2025-08-24T01:09:32.628,97.9
2025-08-24T01:09:33.831,97.9
2025-08-24T01:09:35.042,97.9
2025-08-24T01:09:36.255,97.9
2025-08-24T01:09:37.463,97.9
2025-08-24T01:09:38.668,97.9
2025-08-24T01:09:39.869,97.9
2025-08-24T01:09:41.073,97.9
2025-08-24T01:09:42.274,97.9
2025-08-24T01:09:43.478,97.9
2025-08-24T01:09:44.686,97.9
2025-08-24T01:09:45.893,97.9
2025-08-24T01:09:47.106,97.9
2025-08-24T01:09:48.329,97.9
2025-08-24T01:09:49.555,97.9
2025-08-24T01:09:50.759,97.9
2025-08-24T01:09:51.958,97.9
2025-08-24T01:09:53.175,97.9
2025-08-24T01:09:54.382,97.9
2025-08-24T01:09:55.593,97.9
2025-08-24T01:09:56.803,97.9
2025-08-24T01:09:58.015,97.9
2025-08-24T01:09:59.232,97.9
2025-08-24T01:10:00.878,97.9
2025-08-24T01:10:02.114,97.9
2025-08-24T01:10:03.320,97.9
2025-08-24T01:10:04.525,97.9
2025-08-24T01:10:05.734,97.9
2025-08-24T01:10:07.007,97.9
2025-08-24T01:10:08.220,97.9
2025-08-24T01:10:09.455,97.9
2025-08-24T01:10:10.671,97.9
2025-08-24T01:10:11.884,97.9
2025-08-24T01:10:13.093,97.9
2025-08-24T01:10:14.300,97.9
2025-08-24T01:10:15.517,97.9
2025-08-24T01:10:16.721,97.9
2025-08-24T01:10:17.923,97.9
2025-08-24T01:10:19.136,97.9
2025-08-24T01:10:20.344,97.9
2025-08-24T01:10:21.544,97.9
2025-08-24T01:10:22.756,97.9
2025-08-24T01:10:23.962,97.9
2025-08-24T01:10:25.173,97.9
2025-08-24T01:10:26.400,97.9
2025-08-24T01:10:27.607,97.9
2025-08-24T01:10:28.811,97.9
2025-08-24T01:10:30.022,97.9
2025-08-24T01:10:31.283,97.9
2025-08-24T01:10:32.494,97.9
2025-08-24T01:10:33.724,97.9
2025-08-24T01:10:35.025,97.9
2025-08-24T01:10:36.264,97.9
2025-08-24T01:10:37.468,97.9
2025-08-24T01:10:38.666,97.9
2025-08-24T01:10:39.875,97.9
2025-08-24T01:10:41.073,97.9
2025-08-24T01:10:42.346,97.9
