timestamp_iso,power_W
2025-08-23T23:14:25.406,89.9
2025-08-23T23:14:26.672,89.9
2025-08-23T23:14:27.889,89.9
2025-08-23T23:14:29.117,89.9
2025-08-23T23:14:30.338,89.9
2025-08-23T23:14:31.573,89.9
2025-08-23T23:14:32.831,89.9
2025-08-23T23:14:34.087,89.9
2025-08-23T23:14:35.321,89.9
2025-08-23T23:14:36.554,89.9
2025-08-23T23:14:37.774,89.9
2025-08-23T23:14:39.032,89.9
2025-08-23T23:14:40.280,89.9
2025-08-23T23:14:41.498,89.9
2025-08-23T23:14:42.715,89.9
2025-08-23T23:14:43.941,89.9
2025-08-23T23:14:45.174,89.9
2025-08-23T23:14:46.404,89.9
2025-08-23T23:14:47.632,89.9
2025-08-23T23:14:48.873,89.9
2025-08-23T23:14:50.093,89.9
2025-08-23T23:14:51.366,89.9
2025-08-23T23:14:52.580,89.9
2025-08-23T23:14:53.819,89.9
2025-08-23T23:14:55.057,89.9
2025-08-23T23:14:56.291,89.9
2025-08-23T23:14:57.548,89.9
2025-08-23T23:14:59.241,89.9
2025-08-23T23:15:00.458,89.9
2025-08-23T23:15:02.213,89.9
2025-08-23T23:15:03.442,89.9
2025-08-23T23:15:04.689,89.9
2025-08-23T23:15:05.947,89.9
2025-08-23T23:15:07.174,89.9
2025-08-23T23:15:08.391,89.9
2025-08-23T23:15:09.607,89.9
2025-08-23T23:15:10.868,89.9
2025-08-23T23:15:12.100,89.9
2025-08-23T23:15:13.321,89.9
2025-08-23T23:15:14.555,89.9
2025-08-23T23:15:15.786,89.9
2025-08-23T23:15:17.001,89.9
2025-08-23T23:15:18.222,89.9
2025-08-23T23:15:19.447,89.9
2025-08-23T23:15:20.713,89.9
2025-08-23T23:15:21.943,89.9
2025-08-23T23:15:23.158,89.9
2025-08-23T23:15:24.396,89.9
2025-08-23T23:15:25.639,89.9
2025-08-23T23:15:26.875,89.9
2025-08-23T23:15:28.095,89.9
2025-08-23T23:15:29.348,89.9
2025-08-23T23:15:30.568,89.9
2025-08-23T23:15:31.788,89.9
2025-08-23T23:15:33.021,89.9
2025-08-23T23:15:34.240,89.9
2025-08-23T23:15:35.457,89.9
2025-08-23T23:15:36.682,89.9
2025-08-23T23:15:37.899,89.9
2025-08-23T23:15:39.121,89.9
2025-08-23T23:15:40.360,89.9
2025-08-23T23:15:41.592,89.9
2025-08-23T23:15:42.813,89.9
2025-08-23T23:15:44.040,89.9
2025-08-23T23:15:45.268,89.9
2025-08-23T23:15:46.489,89.9
2025-08-23T23:15:47.731,89.9
2025-08-23T23:15:48.947,89.9
2025-08-23T23:15:50.192,89.9
2025-08-23T23:15:51.418,89.9
2025-08-23T23:15:52.652,89.9
2025-08-23T23:15:53.877,89.9
2025-08-23T23:15:55.104,89.9
2025-08-23T23:15:56.326,89.9
2025-08-23T23:15:57.552,89.9
2025-08-23T23:15:58.797,89.9
2025-08-23T23:16:00.027,89.9
2025-08-23T23:16:01.242,89.9
2025-08-23T23:16:02.482,89.9
2025-08-23T23:16:03.699,89.9
2025-08-23T23:16:04.923,89.9
2025-08-23T23:16:06.143,89.9
2025-08-23T23:16:07.366,89.9
2025-08-23T23:16:08.583,89.9
2025-08-23T23:16:09.817,89.9
2025-08-23T23:16:11.041,89.9
2025-08-23T23:16:12.256,89.9
2025-08-23T23:16:13.540,89.9
2025-08-23T23:16:14.754,89.9
2025-08-23T23:16:15.979,89.9
2025-08-23T23:16:17.215,89.9
2025-08-23T23:16:18.442,89.9
2025-08-23T23:16:19.660,89.9
2025-08-23T23:16:20.881,89.9
2025-08-23T23:16:22.104,89.9
2025-08-23T23:16:23.321,89.9
2025-08-23T23:16:24.551,89.9
