timestamp_iso,power_W
2025-08-24T00:17:35.673,73.4
2025-08-24T00:17:36.891,73.4
2025-08-24T00:17:38.099,73.4
2025-08-24T00:17:39.311,73.4
2025-08-24T00:17:40.542,73.4
2025-08-24T00:17:41.777,73.4
2025-08-24T00:17:42.988,129.7
2025-08-24T00:17:44.202,129.7
2025-08-24T00:17:45.421,129.7
2025-08-24T00:17:46.641,129.7
2025-08-24T00:17:47.856,76.8
2025-08-24T00:17:49.077,76.8
2025-08-24T00:17:50.408,76.8
2025-08-24T00:17:51.678,76.8
2025-08-24T00:17:52.880,76.8
2025-08-24T00:17:54.084,76.8
2025-08-24T00:17:55.307,76.8
2025-08-24T00:17:56.514,76.8
2025-08-24T00:17:57.724,76.8
2025-08-24T00:17:58.940,76.8
2025-08-24T00:18:00.167,76.8
2025-08-24T00:18:01.377,76.8
2025-08-24T00:18:02.614,76.8
2025-08-24T00:18:03.826,76.8
2025-08-24T00:18:05.048,76.8
2025-08-24T00:18:06.259,76.8
2025-08-24T00:18:07.481,76.8
2025-08-24T00:18:08.689,76.8
2025-08-24T00:18:09.909,76.8
2025-08-24T00:18:11.146,76.8
2025-08-24T00:18:12.376,76.8
2025-08-24T00:18:13.579,76.8
2025-08-24T00:18:14.793,76.8
2025-08-24T00:18:16.004,76.8
2025-08-24T00:18:17.207,76.8
2025-08-24T00:18:18.417,76.8
2025-08-24T00:18:19.623,76.8
2025-08-24T00:18:20.870,76.8
2025-08-24T00:18:22.127,76.8
2025-08-24T00:18:23.337,76.8
2025-08-24T00:18:24.540,76.8
2025-08-24T00:18:25.771,76.8
2025-08-24T00:18:26.983,76.8
2025-08-24T00:18:28.197,76.8
2025-08-24T00:18:29.419,76.8
2025-08-24T00:18:30.635,76.8
2025-08-24T00:18:31.838,76.8
2025-08-24T00:18:33.071,76.8
2025-08-24T00:18:34.297,76.8
2025-08-24T00:18:35.528,76.8
2025-08-24T00:18:36.741,76.8
2025-08-24T00:18:37.964,76.8
2025-08-24T00:18:39.171,76.8
2025-08-24T00:18:40.378,76.8
2025-08-24T00:18:41.601,76.8
2025-08-24T00:18:42.802,76.8
2025-08-24T00:18:44.025,76.8
2025-08-24T00:18:45.235,76.8
2025-08-24T00:18:46.438,76.8
2025-08-24T00:18:47.654,76.8
2025-08-24T00:18:49.030,76.8
2025-08-24T00:18:50.271,76.8
2025-08-24T00:18:51.475,76.8
2025-08-24T00:18:52.681,76.8
2025-08-24T00:18:53.905,76.8
2025-08-24T00:18:55.145,76.8
2025-08-24T00:18:56.354,76.8
2025-08-24T00:18:57.561,76.8
2025-08-24T00:18:58.783,76.8
2025-08-24T00:18:59.989,76.8
2025-08-24T00:19:01.195,76.8
2025-08-24T00:19:02.403,76.8
2025-08-24T00:19:03.614,76.8
2025-08-24T00:19:04.823,76.8
2025-08-24T00:19:06.035,76.8
2025-08-24T00:19:07.258,76.8
2025-08-24T00:19:08.482,76.8
2025-08-24T00:19:09.687,76.8
2025-08-24T00:19:10.888,76.8
2025-08-24T00:19:12.093,76.8
2025-08-24T00:19:13.301,76.8
2025-08-24T00:19:14.547,76.8
2025-08-24T00:19:15.751,76.8
2025-08-24T00:19:16.950,76.8
2025-08-24T00:19:18.162,76.8
2025-08-24T00:19:19.372,76.8
2025-08-24T00:19:20.586,76.8
2025-08-24T00:19:21.803,76.8
2025-08-24T00:19:23.006,76.8
2025-08-24T00:19:24.261,76.8
2025-08-24T00:19:25.471,76.8
2025-08-24T00:19:26.683,76.8
2025-08-24T00:19:27.895,76.8
2025-08-24T00:19:29.099,76.8
2025-08-24T00:19:30.310,76.8
2025-08-24T00:19:31.519,76.8
2025-08-24T00:19:32.723,76.8
2025-08-24T00:19:33.962,76.8
2025-08-24T00:19:35.644,76.8
2025-08-24T00:19:36.867,76.8
2025-08-24T00:19:38.103,76.8
2025-08-24T00:19:39.318,76.8
2025-08-24T00:19:40.542,76.8
2025-08-24T00:19:41.771,76.8
2025-08-24T00:19:42.991,76.8
2025-08-24T00:19:44.216,76.8
2025-08-24T00:19:45.434,76.8
2025-08-24T00:19:46.651,76.8
2025-08-24T00:19:47.872,76.8
