timestamp_iso,power_W
2025-08-22T21:36:05.527,73.9
2025-08-22T21:36:06.738,73.9
2025-08-22T21:36:07.946,73.9
2025-08-22T21:36:09.175,73.9
2025-08-22T21:36:10.393,73.9
2025-08-22T21:36:11.602,135.5
2025-08-22T21:36:12.807,135.5
2025-08-22T21:36:14.021,135.5
2025-08-22T21:36:15.225,135.5
2025-08-22T21:36:16.435,92.6
2025-08-22T21:36:17.699,92.6
2025-08-22T21:36:18.921,92.6
2025-08-22T21:36:20.140,92.6
2025-08-22T21:36:21.348,92.6
2025-08-22T21:36:22.602,92.6
2025-08-22T21:36:23.823,92.6
2025-08-22T21:36:25.034,92.6
2025-08-22T21:36:26.238,92.6
2025-08-22T21:36:27.443,92.6
2025-08-22T21:36:28.658,92.6
2025-08-22T21:36:29.875,92.6
2025-08-22T21:36:31.095,92.6
2025-08-22T21:36:32.337,92.6
2025-08-22T21:36:33.544,92.6
2025-08-22T21:36:34.756,92.6
2025-08-22T21:36:35.962,92.6
2025-08-22T21:36:37.173,92.6
2025-08-22T21:36:38.383,92.6
2025-08-22T21:36:39.655,92.6
2025-08-22T21:36:40.889,92.6
2025-08-22T21:36:42.098,92.6
2025-08-22T21:36:43.304,92.6
2025-08-22T21:36:44.512,92.6
2025-08-22T21:36:45.720,92.6
2025-08-22T21:36:47.017,92.6
2025-08-22T21:36:48.255,92.6
2025-08-22T21:36:49.472,92.6
2025-08-22T21:36:50.685,92.6
2025-08-22T21:36:51.895,107.5
2025-08-22T21:36:53.111,107.5
2025-08-22T21:36:54.317,107.5
2025-08-22T21:36:55.528,107.5
2025-08-22T21:36:56.759,107.5
2025-08-22T21:36:57.963,107.5
2025-08-22T21:36:59.181,107.5
2025-08-22T21:37:00.391,107.5
2025-08-22T21:37:01.613,107.5
2025-08-22T21:37:02.840,107.5
2025-08-22T21:37:04.043,107.5
2025-08-22T21:37:05.282,107.5
2025-08-22T21:37:06.494,107.5
2025-08-22T21:37:07.811,107.5
2025-08-22T21:37:09.124,107.5
2025-08-22T21:37:10.345,107.5
2025-08-22T21:37:11.608,107.5
2025-08-22T21:37:12.814,107.5
2025-08-22T21:37:14.019,107.5
2025-08-22T21:37:15.227,107.5
2025-08-22T21:37:16.441,107.5
2025-08-22T21:37:17.644,107.5
2025-08-22T21:37:18.854,107.5
2025-08-22T21:37:20.066,107.5
2025-08-22T21:37:21.300,107.5
2025-08-22T21:37:22.511,107.5
2025-08-22T21:37:23.727,107.5
2025-08-22T21:37:25.050,107.5
2025-08-22T21:37:26.248,129.0
2025-08-22T21:37:27.475,129.0
2025-08-22T21:37:28.686,129.0
2025-08-22T21:37:29.896,129.0
2025-08-22T21:37:31.101,129.0
2025-08-22T21:37:32.341,129.0
2025-08-22T21:37:33.556,129.0
2025-08-22T21:37:34.769,129.0
2025-08-22T21:37:35.972,129.0
2025-08-22T21:37:37.188,129.0
2025-08-22T21:37:38.429,129.0
2025-08-22T21:37:39.635,129.0
2025-08-22T21:37:40.849,129.0
2025-08-22T21:37:42.079,129.0
2025-08-22T21:37:43.303,129.0
2025-08-22T21:37:44.519,129.0
2025-08-22T21:37:45.729,129.0
2025-08-22T21:37:46.943,129.0
2025-08-22T21:37:48.157,129.0
2025-08-22T21:37:49.369,129.0
2025-08-22T21:37:50.580,129.0
2025-08-22T21:37:51.814,129.0
2025-08-22T21:37:53.037,129.0
2025-08-22T21:37:54.241,129.0
2025-08-22T21:37:55.452,129.0
2025-08-22T21:37:56.669,129.0
2025-08-22T21:37:57.877,129.0
2025-08-22T21:37:59.081,129.0
2025-08-22T21:38:00.316,129.0
2025-08-22T21:38:01.550,73.7
2025-08-22T21:38:02.769,73.7
2025-08-22T21:38:04.010,73.7
2025-08-22T21:38:05.692,73.7
2025-08-22T21:38:06.907,73.7
2025-08-22T21:38:08.113,73.7
2025-08-22T21:38:09.324,73.7
2025-08-22T21:38:10.530,73.7
2025-08-22T21:38:11.744,73.7
2025-08-22T21:38:12.947,73.7
2025-08-22T21:38:14.153,73.7
2025-08-22T21:38:15.358,73.7
2025-08-22T21:38:16.557,73.7
2025-08-22T21:38:17.761,73.7
2025-08-22T21:38:18.977,73.7
2025-08-22T21:38:20.194,73.7
2025-08-22T21:38:21.396,73.7
2025-08-22T21:38:22.598,73.7
2025-08-22T21:38:23.835,73.7
2025-08-22T21:38:25.036,73.7
2025-08-22T21:38:26.254,73.7
2025-08-22T21:38:27.484,73.7
2025-08-22T21:38:28.690,73.7
2025-08-22T21:38:29.894,73.7
2025-08-22T21:38:31.101,73.7
2025-08-22T21:38:32.314,73.7
2025-08-22T21:38:33.556,73.7
2025-08-22T21:38:34.762,73.7
2025-08-22T21:38:35.975,73.7
2025-08-22T21:38:37.180,73.7
2025-08-22T21:38:38.384,73.7
2025-08-22T21:38:39.597,73.7
2025-08-22T21:38:40.836,73.7
2025-08-22T21:38:42.055,73.7
2025-08-22T21:38:43.256,73.7
2025-08-22T21:38:44.484,73.7
2025-08-22T21:38:45.697,73.7
2025-08-22T21:38:46.913,73.7
2025-08-22T21:38:48.120,73.7
2025-08-22T21:38:49.319,73.7
2025-08-22T21:38:50.528,73.7
2025-08-22T21:38:51.727,73.7
2025-08-22T21:38:52.933,73.7
2025-08-22T21:38:54.168,73.7
2025-08-22T21:38:55.367,73.7
2025-08-22T21:38:56.595,73.7
2025-08-22T21:38:57.813,73.7
2025-08-22T21:38:59.020,73.7
2025-08-22T21:39:00.223,73.7
2025-08-22T21:39:01.530,73.7
2025-08-22T21:39:02.736,73.7
